file,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,zcr,rms,label
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-02-02-01-01-07.wav,-664.9177,92.84801,-3.6773832,25.765017,7.134531,27.950075,-10.749874,-0.075828634,-14.0831375,1.4403573,6.190103,-3.448439,0.2231223,0.0787600253490691,0.0017415356,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-02-02-01-02-07.wav,-689.03253,94.663246,-4.526793,24.745512,4.928387,18.276054,-7.8941526,3.9149475,-12.346135,-8.685495,2.170455,-3.3549225,-3.5423622,0.0940163352272727,0.001813272,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-02-02-02-01-07.wav,-672.8893,94.30765,4.719887,27.00029,5.0508075,22.288439,-6.3512573,1.9591644,-10.226255,-4.7528973,0.04233374,-2.7284856,-3.3234515,0.0906108751558603,0.0023544165,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-02-02-02-02-07.wav,-700.043,108.81173,10.519986,19.894226,6.4233475,20.240381,-9.258765,1.6630964,-12.542186,-3.9181664,5.31185,-0.3593192,0.39507225,0.0566533076298701,0.0019257059,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-03-01-01-01-07.wav,-690.8388,97.60097,-4.8136754,17.438318,10.129061,19.369835,-4.154744,5.2636375,-6.2675486,-2.6730418,3.8170722,2.8346872,0.34836993,0.0736399363601823,0.0018995068,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-03-01-01-02-07.wav,-672.12463,95.8703,0.99978167,9.010865,9.643556,12.556572,-7.5497193,-1.7909496,-8.257576,-3.4055538,1.7168201,1.2082638,-5.8212943,0.0612059049079754,0.0033189636,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-03-01-02-01-07.wav,-648.88885,93.78957,-5.750032,11.752817,6.618403,14.632291,-5.867281,-0.8416607,-10.115385,-5.0701933,2.3150811,0.74289924,-3.6212878,0.075421142578125,0.003983089,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-03-01-02-02-07.wav,-648.88885,93.78957,-5.750032,11.752817,6.618403,14.632291,-5.867281,-0.8416607,-10.115385,-5.0701933,2.3150811,0.74289924,-3.6212878,0.075421142578125,0.003983089,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-03-02-01-01-07.wav,-512.1969,86.0672,-7.3359504,8.854346,2.6489406,15.201008,-13.77693,-6.245088,-6.9126635,-6.03758,-6.650435,2.4648943,-2.5476649,0.0537274249188311,0.015416532,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-03-02-01-02-07.wav,-469.40402,72.412445,-14.685672,11.758047,2.7314088,12.90853,-15.329283,-5.5797715,-9.356756,-3.3137848,-5.561156,0.23645245,-3.3300793,0.0874951043040897,0.017476397,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-03-02-02-01-07.wav,-525.0778,91.01579,-13.52292,5.6760387,3.8942118,14.811387,-18.78126,-4.9655066,-6.936727,-9.46572,-6.834322,3.474491,-6.488342,0.052900570992744,0.013923268,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-03-02-02-02-07.wav,-485.2619,70.141365,-8.326093,5.9631495,1.4007696,15.818752,-11.914036,-8.521185,-9.074766,-0.017516179,-7.5997043,1.8971361,-2.9053352,0.0631117078993055,0.021809127,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-04-01-01-01-07.wav,-755.40985,87.45532,5.782381,13.41448,3.6879442,13.727745,-5.193716,1.3381411,-6.324772,-7.3969316,-2.3823295,-1.876433,-2.8198495,0.0558434911521084,0.0014463536,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-04-01-01-02-07.wav,-730.02045,95.807076,12.3033285,16.089125,9.707285,19.362137,-5.149747,4.988009,-4.53109,-7.232997,-0.5048348,0.19100754,-1.3840377,0.0649919679178994,0.0015668907,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-04-01-02-01-07.wav,-739.68524,87.9206,12.172471,17.540768,1.3879102,15.421913,-5.5896616,4.006968,-7.7555585,-7.3176165,-2.3549864,-1.4693485,-3.1007814,0.0589128976844879,0.0016675082,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-04-01-02-02-07.wav,-658.00586,94.38582,0.064993195,14.858917,6.3506913,14.752876,-11.687055,-0.38070065,-6.819074,-10.327941,-4.7720175,-0.6235122,-5.5890946,0.0766736075241046,0.003872826,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-04-02-01-01-07.wav,-633.6809,94.717926,-5.434954,11.03422,6.998949,20.168148,-11.7705555,-9.371553,-8.13206,-7.7728925,-11.795867,-8.572509,-6.093226,0.0841783678209459,0.0033728462,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-04-02-01-02-07.wav,-635.9413,75.94277,5.5895085,13.226604,7.2068524,17.061922,-9.983244,-3.5265987,-3.3042383,-2.935399,-6.090469,-1.0889865,-1.522954,0.0637898763020833,0.003984221,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-04-02-02-01-07.wav,-592.1257,69.157936,1.7986248,15.329565,2.400572,15.389957,-4.3150916,-4.7667603,-8.977144,-4.756286,-6.3082514,-5.084374,-4.416496,0.0756520917338709,0.006367819,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-04-02-02-02-07.wav,-616.4188,69.513985,2.469153,13.518837,5.353673,16.909077,-8.667481,-8.921057,-5.704484,-6.543908,-10.842329,-4.1780553,-3.427842,0.0939073350694444,0.005151599,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-05-01-01-01-07.wav,-544.7713,73.16177,-10.358591,13.33844,4.810055,15.029964,-13.3049135,6.249743,-5.003557,-7.4147716,-1.2825496,2.6496706,1.619419,0.0541200029089095,0.012493585,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-05-01-01-02-07.wav,-458.93402,61.729923,-11.86241,9.636173,3.7703946,11.24039,-15.426912,1.2915668,-2.0289,-4.6397867,-2.0542307,1.9982165,-0.92437303,0.0579221996481233,0.027750144,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-05-01-02-01-07.wav,-625.76447,74.51775,3.408718,19.435621,5.9884806,14.310299,-8.246129,3.6989021,-4.829188,-6.985097,-1.7010751,-0.23504604,-1.018587,0.0631960605053191,0.0042896112,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-05-01-02-02-07.wav,-543.35187,67.59553,-4.397059,16.146328,3.4796262,9.014055,-12.870681,1.0161595,-6.158005,-7.485533,-0.7225875,-0.97106504,-2.2744467,0.0614130547706117,0.010355275,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-05-02-01-01-07.wav,-451.0677,59.39181,-6.2777314,11.081311,7.4657464,14.533327,-10.614185,-1.9838299,-0.28609598,-1.3567564,-3.121423,3.9965112,1.0603616,0.0463924972263313,0.021956077,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-05-02-01-02-07.wav,-390.2718,51.95064,-13.199333,8.289696,6.2049513,11.455559,-14.3901415,-2.395017,1.2023746,-0.6362697,-4.5785875,3.2610638,-0.6927104,0.0542381773603723,0.04284152,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-05-02-02-01-07.wav,-373.48856,43.320103,-23.760143,2.1682,-4.434816,6.8627806,-19.870396,-2.771858,-4.9798427,-10.118385,-8.905963,1.094752,-2.6953123,0.08017578125,0.06536941,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-05-02-02-02-07.wav,-394.6726,50.606495,-19.806034,7.1794224,0.48968115,11.269997,-16.017725,-1.3698667,-2.6788337,-7.0616603,-9.979268,3.9967027,-1.0736021,0.0644675214987715,0.05548939,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-06-01-01-01-07.wav,-682.5831,80.96609,-1.9440162,17.106361,4.744398,16.50449,-8.158102,0.49049902,-7.9564342,-8.35938,-2.6578085,0.50506467,0.1580648,0.0405439725232198,0.0034747021,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-06-01-01-02-07.wav,-666.31006,77.826775,-6.2345257,11.061895,1.8930616,13.460344,-10.770214,-5.606112,-9.452147,-9.306153,-5.7762713,-1.3667864,-1.9807466,0.0616644305661094,0.0041538402,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-06-01-02-01-07.wav,-680.71045,68.62199,0.72880244,14.265648,3.7119632,13.285195,-9.092104,-4.5794797,-8.964406,-5.5340424,-5.180951,-4.0517106,-1.0777074,0.0648250048374613,0.003999764,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-06-01-02-02-07.wav,-668.09564,60.92727,0.72272885,13.420864,-0.1017401,9.842351,-10.222768,-5.575291,-10.726356,-9.328766,-4.7444983,-5.2158117,-6.111271,0.0762893097310126,0.0036793405,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-06-02-01-01-07.wav,-499.42136,55.029373,-17.23886,3.3353977,-5.3892903,8.037549,-18.651106,-6.772884,-10.586461,-10.385616,-7.906575,-7.0368514,-6.8087707,0.0842492783174486,0.017548587,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-06-02-01-02-07.wav,-547.91174,52.481342,-12.485001,5.7450953,-4.0237966,6.554358,-19.839003,-5.646112,-6.016216,-4.6249747,-8.0011635,-6.141102,-2.7891903,0.0803282568059816,0.01241886,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-06-02-02-01-07.wav,-462.9533,45.73113,-22.421932,6.2853556,-8.094124,9.149704,-21.062582,-8.943297,-11.324057,-12.091948,-7.0072403,-6.466037,-7.65359,0.092742919921875,0.027025485,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-06-02-02-02-07.wav,-474.66946,45.231026,-18.042658,4.273756,-8.425743,4.389859,-18.731024,-5.815338,-9.747096,-10.960724,-5.4074216,-3.7505825,-5.615645,0.0766111797112462,0.027600668,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-07-01-01-01-07.wav,-721.46344,68.96521,2.163214,19.849573,1.6471117,12.879541,-11.429649,-0.7940904,-4.7845798,-1.3390468,-0.101916626,-3.0055697,-0.73101383,0.0593997082078313,0.0019955707,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-07-01-01-02-07.wav,-691.84064,76.6491,4.1484766,15.059004,4.415301,11.945502,-12.732775,-1.3045107,-6.5772567,0.5656573,-0.30837852,-2.4009817,-0.030777209,0.0748598974164133,0.002359811,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-07-01-02-01-07.wav,-747.5718,75.8435,13.432491,21.443054,3.3708262,18.788002,-4.668682,3.0660918,-6.763699,2.6156256,2.20392,0.8472361,0.405225,0.0822685879450464,0.0016481616,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-07-01-02-02-07.wav,-698.91364,67.23646,6.175064,21.191086,2.8763888,15.743721,-14.501318,1.3329839,-5.1051245,1.124434,-3.1243463,-3.663961,-1.7426924,0.0723229833396084,0.0027723343,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-07-02-01-01-07.wav,-561.69666,66.061844,-0.76260847,19.809284,5.9594355,8.413821,-16.410505,0.61695576,1.2869052,-1.9939556,-6.198728,-2.9712217,-0.37525338,0.057238391994201,0.008289244,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-07-02-01-02-07.wav,-612.7453,72.11917,4.390731,24.674278,8.5527525,13.575851,-10.706611,-0.07956361,0.045442004,2.4189112,-3.445172,-1.5923555,2.4489448,0.0706151634382566,0.004990431,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-07-02-02-01-07.wav,-611.15546,72.80772,7.5252447,27.887709,7.331596,14.004913,-10.3113,-0.39940038,-1.0560081,1.3321077,-2.7885478,-4.4365306,0.4804064,0.0724229321037371,0.005211026,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-07-02-02-02-07.wav,-610.02893,67.16418,7.213645,29.855272,1.011643,14.8390875,-13.544244,0.19634022,-1.4775399,-0.47852874,-5.887118,-5.5270386,-0.94743115,0.0787440708705357,0.0062585687,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-08-01-01-01-07.wav,-663.73065,79.73736,6.1323586,16.629654,3.5607207,13.981419,-11.292765,1.5988294,-7.3753266,-4.639025,-0.11865639,-1.092825,-5.134788,0.0538562236388036,0.003786194,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-08-01-01-02-07.wav,-643.116,74.25263,5.7097435,19.294641,2.9605572,13.386591,-12.936573,0.4064365,-5.831004,-1.6517538,-0.9465891,-2.7198567,-3.6315954,0.060361563441265,0.0044975583,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-08-01-02-01-07.wav,-666.7544,81.005875,9.412706,20.818691,2.467875,15.377818,-11.241872,2.0945663,-5.6508775,-2.4866955,1.1019539,-2.0797029,-4.0541787,0.0700177172020123,0.004033209,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-08-01-02-02-07.wav,-657.79675,79.70089,7.9413238,19.277292,5.706423,15.907753,-11.701764,2.6415145,-5.0001035,-4.8821087,0.43934387,-2.3526065,-5.1961184,0.0738302413893188,0.004430159,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-08-02-01-01-07.wav,-522.09204,69.305,-3.833878,17.697077,-0.5418762,8.605194,-10.912233,-4.0253987,-7.184466,-6.294817,-4.8176446,-3.3349988,-4.031304,0.0720275374483471,0.012015986,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-08-02-01-02-07.wav,-610.06555,64.37167,1.7510111,19.925608,2.1790502,14.261856,-12.798636,-1.1385704,-5.7508664,-4.009406,-2.5531623,-4.2642813,-4.209443,0.0704241889662756,0.0054702004,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-08-02-02-01-07.wav,-544.6024,59.524452,-4.9843574,14.8963585,-0.71952796,9.685143,-12.071995,-4.671689,-9.281243,-7.182359,-3.5143428,-3.2812605,-6.677334,0.0892526726973684,0.011497841,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-08-02-02-02-07.wav,-597.75604,63.733116,-0.4394254,19.118216,1.0428809,11.306883,-11.958356,-2.7801769,-5.4922724,-5.0113626,-1.6239887,-3.3878596,-5.8471375,0.0417630248274539,0.007780619,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_08\03-01-01-01-01-01-08.wav,-724.56476,79.07821,8.611061,21.369987,9.2174425,15.374386,-6.712665,13.984431,-6.3313217,-2.7364106,4.1792006,-2.7540712,2.254231,0.0580149363601823,0.0023973677,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_08\03-01-01-01-01-02-08.wav,-713.52106,81.572136,10.422806,19.672953,10.870365,14.779566,-7.5059347,13.92227,-5.167852,-1.9298289,2.41937,-2.472002,1.2329038,0.0534002130681818,0.0024597663,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_08\03-01-01-01-02-01-08.wav,-712.07556,76.01943,12.36628,21.779139,8.561011,15.253535,-6.7557926,12.9458065,-7.8019505,-2.1838298,-0.115248896,-2.7567081,0.26295003,0.0623735175075301,0.0028752466,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_08\03-01-01-01-02-02-08.wav,-707.11816,78.951454,9.952194,20.884295,9.219158,13.815606,-3.8895664,12.485267,-5.8106246,-1.650964,-0.04697082,-1.0281693,2.5656004,0.0510558154445288,0.0027242315,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_08\03-01-02-01-01-01-08.wav,-738.0594,82.47542,17.920815,19.800371,11.05121,16.203539,-6.047358,15.335152,-6.8628674,-0.20040911,-0.8113584,-0.95714474,1.6784495,0.0566955205251479,0.0016630144,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_08\03-01-02-01-01-02-08.wav,-751.6501,79.0511,14.257444,23.402027,9.972133,14.853502,-2.534623,13.012793,-6.046933,0.34785253,-0.6599209,-0.74493825,1.2615846,0.0607086181640625,0.0015375095,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_08\03-01-02-01-02-01-08.wav,-734.58673,76.02552,18.408403,27.65915,8.235409,18.009077,-2.1107478,15.266913,-5.8784995,-0.9835239,1.0556155,-0.21209426,1.3765117,0.056069965011503,0.0019463137,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_08\03-01-02-01-02-02-08.wav,-749.5714,80.20373,15.098431,23.60167,11.268713,18.50822,-3.0873,14.3216505,-5.038942,-2.5427527,0.9421838,-2.6905234,1.8892624,0.0539910252108895,0.0017185826,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_08\03-01-02-02-01-01-08.wav,-739.93256,78.968544,12.634917,22.879969,10.848471,15.267878,-5.7518854,15.464789,-3.8489192,0.80433846,-1.0269958,-1.7512646,2.7819448,0.0615578033357771,0.0013788742,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_08\03-01-02-02-01-02-08.wav,-745.79755,80.0959,14.088288,23.498203,8.414594,15.66805,-4.3374863,16.080757,-3.4792683,0.059713945,0.74232,-1.8944675,0.8141544,0.0533881988960113,0.0014364161,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_08\03-01-02-02-02-01-08.wav,-740.8795,75.02702,15.722651,25.33917,7.656649,16.88337,-1.768054,15.706873,-3.8716726,-0.05128625,-1.3605978,-1.504559,1.0964249,0.062403759057971,0.0015300212,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_08\03-01-02-02-02-02-08.wav,-741.57135,78.062775,13.605332,24.908443,8.786871,15.43477,-3.3599522,13.845227,-6.2360787,-0.17710078,1.3940275,-2.6355603,0.91809845,0.059738543855042,0.0016380983,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_08\03-01-03-01-01-01-08.wav,-680.248,80.759995,-2.6151357,10.746902,11.002704,12.974257,-5.2417603,8.461748,-5.4992094,-1.4153496,2.758783,-1.7341852,-0.37492588,0.0632628466945288,0.0034503206,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_08\03-01-03-01-01-02-08.wav,-671.64575,76.22051,-5.0666475,12.957191,13.695049,11.643517,-6.8157372,6.645009,-3.8864176,-2.5205948,1.878753,-1.7442207,0.27202877,0.0571137891834365,0.0035928336,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_08\03-01-03-01-02-01-08.wav,-689.87415,75.23065,2.456315,15.774593,10.91035,15.331782,-5.9042377,7.7073565,-3.95428,-3.3261914,3.2548723,-2.0291884,-1.1960237,0.0582357769363496,0.003698144,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_08\03-01-03-01-02-02-08.wav,-657.70416,71.03656,-4.3567715,9.794089,8.801399,13.087369,-6.2012596,2.8914225,-5.820916,-5.526744,2.053065,-3.249637,-2.2880564,0.0680721507352941,0.0045574093,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_08\03-01-03-02-01-01-08.wav,-573.8005,74.897675,-13.586638,1.7171093,6.930485,8.643815,-11.512801,4.1588473,-4.778054,-7.124047,2.0131142,-1.9298193,-5.823857,0.0516419491525423,0.010561638,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_08\03-01-03-02-01-02-08.wav,-573.10315,71.586334,-15.409598,5.6119814,11.04418,8.164157,-8.634753,5.800166,-0.6047618,-2.6669319,2.5430334,-1.1637816,-4.1334815,0.0540591380635245,0.009921935,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_08\03-01-03-02-02-01-08.wav,-547.67664,67.31983,-16.447685,4.0809746,7.404388,8.380779,-11.701621,1.1645885,-5.455678,-8.660602,0.47526702,-3.5810838,-7.9081883,0.0648939344618055,0.0111728,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_08\03-01-03-02-02-02-08.wav,-576.72675,75.47739,-17.455122,2.709566,5.7126846,7.6499896,-12.940028,0.7955644,-5.9988585,-9.920557,0.17967793,-2.3339798,-7.7428374,0.0720254434121621,0.008838276,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_08\03-01-04-01-01-01-08.wav,-752.6742,71.02371,17.396671,21.823,9.684851,20.472408,-1.4175568,12.607273,-4.4937634,1.0431207,0.07177008,-1.1728076,1.8000338,0.058377422863924,0.0015098157,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_08\03-01-04-01-01-02-08.wav,-763.1553,81.491425,14.177751,21.60927,11.740057,15.128365,-3.4880002,12.748921,-3.7496061,0.5241134,1.8428491,-2.761961,0.86706024,0.0575499311294765,0.0013659027,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_08\03-01-04-01-02-01-08.wav,-761.48303,71.77338,14.63363,23.550846,8.441535,18.252174,0.082436815,11.601342,-4.0753775,-4.015073,0.15829176,0.4321187,1.0884383,0.0705078125,0.0014005138,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_08\03-01-04-01-02-02-08.wav,-750.23004,78.00762,18.142235,20.196814,8.863704,18.825556,-1.5889723,11.107013,-8.741,-2.4979157,-1.464474,1.0835044,4.38955,0.056413819803994,0.0014227079,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_08\03-01-04-02-01-01-08.wav,-672.263,81.34509,-1.6024891,7.8976336,12.350101,13.619333,-6.2543283,1.6281979,-10.51683,-11.310379,2.2848272,2.6571658,-5.2193604,0.0570654572740113,0.003117952,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_08\03-01-04-02-01-02-08.wav,-667.4974,75.98007,-1.155349,11.72173,10.113526,13.819391,-6.0249166,4.5952516,-8.358834,-11.790726,-1.2405607,1.8800522,-2.7367866,0.0544288429054054,0.0031432998,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_08\03-01-04-02-02-01-08.wav,-693.51385,76.252785,0.19576894,13.265514,9.592599,13.882136,-3.6745138,4.917798,-3.6443472,-9.518985,0.77779514,4.5056705,-4.83998,0.0567566802536231,0.0031085894,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_08\03-01-04-02-02-02-08.wav,-667.7666,88.06519,-0.20923834,15.459056,9.941257,15.146427,-2.4944246,4.3425765,-9.931569,-16.242912,-0.22210614,6.405866,-4.1874876,0.0492672975035919,0.0048255003,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_08\03-01-05-01-01-01-08.wav,-590.5436,67.69341,-2.1318114,9.23549,4.092191,6.9172754,-7.9933214,10.75549,-3.011429,-4.38023,0.66879064,-2.60176,-1.136827,0.0597274604885057,0.008689075,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_08\03-01-05-01-01-02-08.wav,-563.1117,60.146988,0.4947217,13.174311,3.6939774,1.6408787,-8.199457,10.116116,-0.26296744,-3.105442,-0.53386754,-4.3086543,-0.044127334,0.0563892612795858,0.008822471,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_08\03-01-05-01-02-01-08.wav,-615.93634,56.863453,6.5108356,16.813429,1.4356967,6.8695664,-6.7518487,11.228787,-1.242397,-4.2991276,-1.1952131,-3.5644991,-1.2349874,0.0550963620105421,0.007051139,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_08\03-01-05-01-02-02-08.wav,-616.5013,60.57787,6.2622404,18.998875,2.2578604,6.9956326,-7.732967,10.039289,-0.62132657,-5.022889,-2.2598696,-2.6442676,-2.667619,0.0557602611940298,0.008590582,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_08\03-01-05-02-01-01-08.wav,-497.90558,65.29833,-11.077437,5.135659,-3.5838757,-2.270001,-13.080158,11.33167,-1.7292507,-7.120029,-2.714689,-2.91602,-0.3607541,0.0577062039209115,0.021029193,1
