file,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,zcr,rms
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_06\03-01-01-01-01-01-06.wav,-767.4759,73.5274,-14.756846,3.7603445,2.179436,7.1440024,-11.641492,-3.9296544,-6.3410864,-7.774187,-2.549265,-1.2185841,-3.3801286,0.06348436251996806,0.0015208906
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_06\03-01-01-01-01-02-06.wav,-727.09766,79.94852,-17.029322,7.2597513,4.8718376,7.3673596,-14.306727,-4.3764863,-6.887235,-6.512152,-0.04131141,0.58651817,-3.106719,0.07058408838757396,0.0019414107
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_06\03-01-01-01-02-01-06.wav,-732.2728,74.715416,-11.193757,9.882124,1.4883372,8.246992,-9.908222,-4.1388254,-6.7703867,-6.9630585,-0.82840997,-0.029410457,-2.3578668,0.06517486572265625,0.0020908746
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_06\03-01-01-01-02-02-06.wav,-739.9889,78.82425,-13.175588,7.84388,1.1601882,7.9514666,-11.558872,-4.7770457,-7.604497,-7.61289,-1.462203,-0.6914146,-4.2912583,0.06729513351393189,0.0020881924
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_06\03-01-02-01-01-01-06.wav,-760.0963,70.38166,-7.0369244,14.895753,1.5187685,12.564792,-9.262008,-9.043738,-9.607507,-5.015429,0.31003782,-1.3192326,-3.5726733,0.046797699538258575,0.0008249549
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_06\03-01-02-01-01-02-06.wav,-752.2438,79.83723,-6.42213,14.22143,1.2245237,14.126369,-9.305337,-9.426623,-12.13879,-7.8767805,2.4101806,-0.3793958,-2.727657,0.049705762987012986,0.00095005176
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_06\03-01-02-01-02-01-06.wav,-731.6196,91.31346,-4.1083093,13.896773,-4.1554203,14.478597,-9.02882,-9.328957,-12.819087,-7.841082,1.4780833,2.0386915,-1.707761,0.06458010430630026,0.0013701906
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_06\03-01-02-01-02-02-06.wav,-713.6052,91.171875,-7.0031366,10.2425,-4.775912,14.227138,-12.581234,-11.554876,-14.503422,-4.8884044,3.0239644,0.71669614,-5.1817756,0.07345357001582278,0.0020703091
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_06\03-01-02-02-01-01-06.wav,-732.1636,79.045334,-10.74372,12.762476,4.1499114,11.836023,-11.580831,-7.697507,-10.697311,-4.5045705,1.3837156,-0.9706552,-4.725746,0.06288439162234043,0.0010316473
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_06\03-01-02-02-01-02-06.wav,-741.6592,78.75681,-7.444064,15.780494,-0.22835413,11.3930235,-11.2624655,-5.226492,-10.305707,-5.2053156,2.525424,-2.4537706,-2.6842625,0.06712015086206896,0.0010026861
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_06\03-01-02-02-02-01-06.wav,-735.5878,79.41244,0.60509354,14.837402,-8.089905,12.08187,-11.7002945,-7.775461,-14.775684,-9.437133,0.17559147,-2.4581497,-5.1432524,0.06524493243243243,0.0015834558
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_06\03-01-02-02-02-02-06.wav,-755.84753,84.86619,3.9826865,14.217865,-4.377262,12.027837,-8.769316,-4.076503,-9.268899,-6.663219,-0.3563892,-0.66747147,0.6408159,0.056561061314174106,0.0010934918
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_06\03-01-03-01-01-01-06.wav,-652.02704,94.69933,-29.828405,-4.8826027,13.840915,5.2129054,-20.845322,-12.188813,-10.927518,-9.06096,-0.98933744,0.9480405,-10.48848,0.0756335890436747,0.00353024
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_06\03-01-03-01-01-02-06.wav,-608.05676,79.35598,-42.20317,-10.743568,5.4524727,2.8259385,-22.118572,-11.73423,-10.780481,-14.367832,-5.315158,4.8594413,-10.820103,0.08245307877218935,0.0052496567
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_06\03-01-03-01-02-01-06.wav,-676.9961,73.689415,-26.894987,-1.8294779,2.815586,2.6750963,-17.42479,-7.633116,-11.001441,-11.814997,-1.7620538,0.60113096,-10.357549,0.0896026049654908,0.0035953713
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_06\03-01-03-01-02-02-06.wav,-641.2782,64.531006,-21.573975,-5.8818607,7.13482,3.4226034,-17.3173,-7.9399815,-9.006384,-11.929432,-2.36287,3.054592,-7.6307354,0.09190269446594428,0.004319191
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_06\03-01-03-02-01-01-06.wav,-458.94272,44.012955,-45.58838,-16.589989,-6.329837,3.9651985,-18.925444,-15.704324,-13.86801,-7.1733146,-10.793342,9.323428,4.1809025,0.10733727916033435,0.026195752
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_06\03-01-03-02-01-02-06.wav,-485.51123,42.38798,-45.32649,-14.4224,-9.234356,1.087739,-19.549278,-11.127477,-11.445007,-9.855342,-12.610653,1.9391221,-5.567971,0.10908892110812883,0.023277558
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_06\03-01-03-02-02-01-06.wav,-484.18665,40.238735,-47.015965,-13.493349,-8.785811,1.4309944,-23.656483,-11.573656,-12.019522,-11.572693,-8.228212,3.106581,-7.728936,0.1027402052238806,0.024237335
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_06\03-01-03-02-02-02-06.wav,-469.18704,47.72425,-40.38755,-15.152857,-4.8166256,1.3948016,-22.896875,-15.089243,-10.314308,-10.407693,-6.202414,3.1687143,-7.077639,0.09126092132026627,0.028087052
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_06\03-01-04-01-01-01-06.wav,-781.7784,76.38863,-5.567322,16.75249,0.089470066,11.960409,-7.5350847,-4.4526343,-7.235439,-6.6756196,0.93023366,-2.8291125,0.22928882,0.06485395289179105,0.0009622162
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_06\03-01-04-01-01-02-06.wav,-760.2038,82.78668,-12.983112,13.90902,4.6071396,11.596461,-11.681246,-7.079911,-8.173424,-8.096255,2.209978,-2.6249802,-3.0217109,0.06698698687130178,0.0010400349
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_06\03-01-04-01-02-01-06.wav,-739.06885,68.97819,-3.521415,8.448589,-5.7618003,7.108215,-12.136314,-6.158264,-10.154979,-10.241537,-1.782311,-3.812592,-3.4111238,0.06169568395322086,0.0019058618
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_06\03-01-04-01-02-02-06.wav,-772.6052,74.98836,-2.3195963,10.768792,-5.3147073,10.790869,-11.333269,-6.3826313,-9.749051,-8.5212345,-0.81315607,-2.3640926,-2.6014967,0.06152494920665635,0.0015374867
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_06\03-01-04-02-01-01-06.wav,-538.00366,48.87625,-42.743336,-2.7120426,-3.0545266,5.1465025,-22.605494,-3.842747,-3.8082068,-14.554675,-2.2159712,3.6610348,-7.4154654,0.1093045391613924,0.010329952
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_06\03-01-04-02-01-02-06.wav,-728.8901,59.39587,-20.916838,8.074092,-6.164287,4.6396756,-17.723711,-4.867445,-7.628439,-11.7288475,0.14158389,2.0757425,-2.0905976,0.08160384537337663,0.0011295245
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_06\03-01-04-02-02-01-06.wav,-539.8534,50.836155,-25.744158,3.211646,-11.660536,2.1852994,-18.576763,-4.154043,-6.56839,-11.744352,-2.2252197,-0.3839295,-8.800098,0.11180510344328703,0.007975861
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_06\03-01-04-02-02-02-06.wav,-601.22845,67.22256,-43.22933,6.640947,-10.576337,7.2271523,-29.964558,-9.75127,-12.751556,-18.716078,-3.6401722,3.8949442,-8.069677,0.1038248268469657,0.004944977
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_06\03-01-05-01-01-01-06.wav,-648.0217,63.34721,-16.731077,3.6040108,1.2166498,3.2086396,-13.740052,-3.57434,-8.288426,-6.9835887,-2.475527,-2.0340204,-3.5617225,0.08465058924788135,0.0035475695
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_06\03-01-05-01-01-02-06.wav,-647.54266,77.7722,-11.207561,12.850751,3.874683,7.23199,-13.245911,-0.64404523,-7.0401073,-6.635784,-2.0067537,0.011814803,-0.017089762,0.08022474028150134,0.0039775637
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_06\03-01-05-01-02-01-06.wav,-604.39777,65.40564,-19.087898,2.2016296,-3.8812475,0.50134,-21.305948,-4.8047795,-9.561754,-12.292964,-3.3509321,-1.1010504,-4.096262,0.09638053797468354,0.00610374
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_06\03-01-05-01-02-02-06.wav,-573.6514,55.04719,-16.191498,3.3417962,-3.8714046,0.09816538,-16.442095,-5.7413125,-5.5722895,-9.8566065,-4.522477,-1.0006738,-2.668076,0.09921181267076502,0.00749631
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_06\03-01-05-02-01-01-06.wav,-374.82858,45.08974,-35.61872,-16.695122,-11.255357,-4.590291,-20.95162,-5.1012225,-8.588925,-10.689441,-3.8886225,2.3984988,0.39810792,0.10597985998376623,0.06471344
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_06\03-01-05-02-01-02-06.wav,-389.973,45.46704,-36.46586,-13.050208,-10.678765,-2.5088701,-21.19824,-4.1147485,-8.531493,-7.584085,-4.4957457,0.6046416,-0.34129238,0.11167301226265823,0.059401646
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_06\03-01-05-02-02-01-06.wav,-394.4819,40.03071,-29.224438,-12.893313,-14.664667,-3.3436122,-24.441795,-2.5518978,-7.242924,-11.303536,-6.244759,0.34570736,-7.217691,0.11871908723021583,0.05482062
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_06\03-01-05-02-02-02-06.wav,-412.8523,41.163254,-32.127094,-10.742178,-10.059185,-2.6104815,-22.063776,0.18856223,-7.0065203,-12.419465,-6.181539,-1.8752116,-6.786009,0.11589006696428572,0.051159423
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_06\03-01-06-01-01-01-06.wav,-706.16113,69.24902,-12.1931305,7.8442526,-4.807556,12.632401,-13.430635,-2.1288419,-8.72788,-6.395971,-0.68556887,-0.6570877,-4.539714,0.07749352776759531,0.0022560065
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_06\03-01-06-01-01-02-06.wav,-689.3041,78.4527,-22.80841,5.9146714,2.1946065,11.987536,-14.404403,-3.0464225,-9.5674715,-10.421531,1.6596723,2.4658258,-5.3814692,0.08731919988390092,0.0022783221
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_06\03-01-06-01-02-01-06.wav,-676.7442,70.20417,-12.805855,2.2184443,-5.0519023,7.8292093,-19.823072,-6.7644124,-12.741711,-12.5507765,-2.5946817,-0.4378081,-7.3700385,0.08495656483208955,0.0033045765
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_06\03-01-06-01-02-02-06.wav,-675.3297,63.21178,-11.654977,9.173197,-3.2936656,12.814124,-14.673178,-5.1945376,-8.607684,-7.6521463,0.063053116,-1.4008241,-4.440548,0.0918948280775076,0.003176675
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_06\03-01-06-02-01-01-06.wav,-405.236,42.63794,-51.957912,-17.508692,-15.064602,-4.971623,-19.916105,-16.536037,-16.146717,-5.348472,-3.4939702,12.639794,10.506025,0.11039022406524927,0.05553008
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_06\03-01-06-02-01-02-06.wav,-407.7009,36.308372,-48.177834,-16.509857,-15.522624,-6.4527416,-23.39292,-14.367491,-9.536464,-2.3708944,-0.84886855,15.740978,12.900077,0.11217756102071005,0.051215686
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_06\03-01-06-02-02-01-06.wav,-427.01346,41.47662,-47.29987,-10.3636055,-18.520557,-2.2371206,-24.6353,-16.975168,-11.929381,-9.798536,-5.3928275,9.718987,4.517826,0.13001218616452992,0.03663191
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_06\03-01-06-02-02-02-06.wav,-368.05917,39.131107,-46.64387,-17.280827,-22.566322,-0.989352,-22.741255,-13.1342535,-7.591075,0.2745255,2.818435,18.046015,13.240598,0.12944739360754987,0.07252499
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_06\03-01-07-01-01-01-06.wav,-718.33795,83.775734,-10.532091,14.579582,-8.153665,7.6110387,-13.185247,-5.073295,-12.631406,-7.4369893,-3.287561,-3.246205,-3.6715481,0.07245114219224924,0.0011021561
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_06\03-01-07-01-01-02-06.wav,-746.84735,66.07601,-7.926969,16.191668,-1.1958227,8.4654875,-9.0169,0.330465,-11.256493,-3.0241997,-1.1394885,1.9444678,-3.194005,0.07777066123753117,0.00080952636
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_06\03-01-07-01-02-01-06.wav,-787.4722,58.103165,4.6398044,14.107576,-11.283277,7.5317636,-6.7445197,-5.948975,-12.463589,-3.1103106,-2.7152522,-2.8157103,-3.2317886,0.06589710202991453,0.0012196196
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_06\03-01-07-01-02-02-06.wav,-745.98395,60.662273,-2.9393277,11.873779,-10.648389,10.891391,-11.088223,-7.028766,-13.442156,-4.6992736,-0.63394403,-4.0726924,-7.0729976,0.07825960726351351,0.001217878
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_06\03-01-07-02-01-01-06.wav,-586.4936,50.82391,-20.859858,3.5630867,-6.354978,-1.5031474,-21.459646,-5.897204,-10.310334,-5.7842603,-6.885939,-1.4328074,-5.061298,0.09173281830136139,0.0063680294
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_06\03-01-07-02-01-02-06.wav,-687.5083,66.78211,-18.883026,-0.4805814,-4.8788996,-3.2152932,-15.660713,-7.3110166,-9.110935,-7.2761707,-3.981827,-1.9911081,-5.830417,0.057961623733108106,0.0031964562
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_06\03-01-07-02-02-01-06.wav,-629.46295,66.98709,-10.120667,2.2578092,-3.9102123,4.96349,-15.361145,-9.032662,-9.719402,-3.5475383,-3.6072872,-2.1067884,-6.891881,0.0873752885883905,0.004912433
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_06\03-01-07-02-02-02-06.wav,-673.5971,66.37311,2.418327,11.185238,-3.244299,5.791528,-7.7468686,-3.5326228,-3.6031153,-0.48248437,-0.2268842,1.9832561,1.1216587,0.07757126549932976,0.003552513
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_06\03-01-08-01-01-01-06.wav,-763.42786,73.529305,-6.8283434,5.0051713,-3.393399,7.140934,-11.051926,-2.506845,-8.445263,-5.621273,-0.9042172,-1.5756575,-3.4416962,0.05332223992598684,0.0017155624
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_06\03-01-08-01-01-02-06.wav,-722.79346,64.21685,-9.025169,0.8867537,-2.9964635,4.025441,-12.680365,-3.5293937,-9.380221,-9.209736,-0.58655536,-2.5455964,-5.158428,0.05255126953125,0.0021859917
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_06\03-01-08-01-02-01-06.wav,-702.38635,58.243023,-5.4226384,1.9346088,-6.256469,4.692247,-13.596423,-4.7090716,-10.352064,-7.0497413,-0.8648433,-1.2889206,-5.4154205,0.07529588870431894,0.0025645485
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_06\03-01-08-01-02-02-06.wav,-708.7773,73.450836,-3.2192986,9.616067,-1.2912335,10.986929,-13.941433,-5.2214346,-10.556053,-5.04459,2.8956165,1.0174403,-3.4875224,0.07501489671610169,0.00242957
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_06\03-01-08-02-01-01-06.wav,-717.5757,79.602974,-13.107269,7.6213474,0.22719514,9.038008,-18.66129,-3.940175,-11.512816,-5.417743,3.147604,-2.6033888,-5.2764373,0.08805124383223684,0.002044273
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_06\03-01-08-02-01-02-06.wav,-605.0874,55.275497,-23.393785,-7.995293,-6.9491367,-2.1199071,-17.265993,-5.1109557,-10.8369665,-10.59833,-4.4940248,-0.4550115,-4.916667,0.08866476710838607,0.0068175085
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_06\03-01-08-02-02-01-06.wav,-610.2141,51.69551,-21.12021,-3.0954087,-5.5816264,3.3488529,-18.5954,-6.7456236,-13.261194,-11.246963,-1.9342049,0.09000776,-8.470365,0.10569241431451613,0.0071248515
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_06\03-01-08-02-02-02-06.wav,-608.8314,50.989857,-16.87635,-6.3927217,-10.912248,3.7400644,-19.67956,-5.254889,-13.089554,-13.068456,-2.8921683,1.2514368,-6.6063004,0.10088279952242525,0.00755329
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-01-01-01-01-07.wav,-685.1911,91.44493,6.7003827,19.388222,8.06428,17.239891,-7.0186515,2.3264654,-8.858726,-1.7122339,2.0464091,-2.9419842,-3.6179066,0.07312078423838798,0.002557476
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-01-01-01-02-07.wav,-682.37585,94.25595,8.088109,20.869524,7.556281,18.462164,-7.737593,3.6498568,-9.894824,-0.804571,3.128355,-1.6335583,-2.6802008,0.07466873468137254,0.0027105731
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-01-01-02-01-07.wav,-670.8587,76.79632,11.147036,15.564753,5.9507504,17.093586,-6.5601497,0.9777878,-11.249627,-3.3218868,-0.977527,-3.03093,-4.4691815,0.08256483569587629,0.0030482374
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-01-01-02-02-07.wav,-682.14435,90.102974,12.780686,22.22966,5.2732944,17.1316,-6.8241796,3.4352596,-10.751446,0.38751316,3.329706,-4.0515714,-3.0682955,0.08999399038461539,0.0024470203
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-02-01-01-01-07.wav,-723.5354,91.70692,10.917063,14.811353,5.649635,19.646393,-5.7743387,1.59545,-5.906316,-2.3711734,4.5014014,-2.2118204,-1.8213048,0.05889780243481595,0.0016798396
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-02-01-01-02-07.wav,-738.5714,98.130775,7.3637176,12.641453,4.1095085,17.988504,-6.0968604,1.7653866,-6.6732774,-2.1309683,4.2784324,-1.4487146,-2.1509602,0.05409488514957265,0.0014864164
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-02-01-02-01-07.wav,-721.6017,99.201096,13.109674,23.732,7.0613513,23.371855,1.5737796,7.4987645,-4.4823666,-0.14401774,4.4698014,1.7516937,0.23722696,0.048250795497720364,0.0018144542
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-02-01-02-02-07.wav,-720.1585,98.58431,4.9210544,15.639675,4.4729457,19.3,-4.1599026,4.3577867,-8.172111,-5.4012685,2.5868926,-1.6316073,-3.1975546,0.06886824642319277,0.0018773682
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-02-02-01-01-07.wav,-664.9177,92.84801,-3.6773832,25.765017,7.134531,27.950075,-10.749874,-0.075828634,-14.0831375,1.4403573,6.190103,-3.448439,0.2231223,0.07876002534906915,0.0017415356
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-02-02-01-02-07.wav,-689.03253,94.663246,-4.526793,24.745512,4.928387,18.276054,-7.8941526,3.9149475,-12.346135,-8.685495,2.170455,-3.3549225,-3.5423622,0.09401633522727272,0.001813272
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-02-02-02-01-07.wav,-672.8893,94.30765,4.719887,27.00029,5.0508075,22.288439,-6.3512573,1.9591644,-10.226255,-4.7528973,0.04233374,-2.7284856,-3.3234515,0.09061087515586035,0.0023544165
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-02-02-02-02-07.wav,-700.043,108.81173,10.519986,19.894226,6.4233475,20.240381,-9.258765,1.6630964,-12.542186,-3.9181664,5.31185,-0.3593192,0.39507225,0.05665330762987013,0.0019257059
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-03-01-01-01-07.wav,-690.8388,97.60097,-4.8136754,17.438318,10.129061,19.369835,-4.154744,5.2636375,-6.2675486,-2.6730418,3.8170722,2.8346872,0.34836993,0.07363993636018237,0.0018995068
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-03-01-01-02-07.wav,-672.12463,95.8703,0.99978167,9.010865,9.643556,12.556572,-7.5497193,-1.7909496,-8.257576,-3.4055538,1.7168201,1.2082638,-5.8212943,0.06120590490797546,0.0033189636
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-03-01-02-01-07.wav,-648.88885,93.78957,-5.750032,11.752817,6.618403,14.632291,-5.867281,-0.8416607,-10.115385,-5.0701933,2.3150811,0.74289924,-3.6212878,0.075421142578125,0.003983089
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-03-01-02-02-07.wav,-648.88885,93.78957,-5.750032,11.752817,6.618403,14.632291,-5.867281,-0.8416607,-10.115385,-5.0701933,2.3150811,0.74289924,-3.6212878,0.075421142578125,0.003983089
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-03-02-01-01-07.wav,-512.1969,86.0672,-7.3359504,8.854346,2.6489406,15.201008,-13.77693,-6.245088,-6.9126635,-6.03758,-6.650435,2.4648943,-2.5476649,0.05372742491883117,0.015416532
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-03-02-01-02-07.wav,-469.40402,72.412445,-14.685672,11.758047,2.7314088,12.90853,-15.329283,-5.5797715,-9.356756,-3.3137848,-5.561156,0.23645245,-3.3300793,0.08749510430408972,0.017476397
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-03-02-02-01-07.wav,-525.0778,91.01579,-13.52292,5.6760387,3.8942118,14.811387,-18.78126,-4.9655066,-6.936727,-9.46572,-6.834322,3.474491,-6.488342,0.05290057099274406,0.013923268
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-03-02-02-02-07.wav,-485.2619,70.141365,-8.326093,5.9631495,1.4007696,15.818752,-11.914036,-8.521185,-9.074766,-0.017516179,-7.5997043,1.8971361,-2.9053352,0.06311170789930555,0.021809127
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-04-01-01-01-07.wav,-755.40985,87.45532,5.782381,13.41448,3.6879442,13.727745,-5.193716,1.3381411,-6.324772,-7.3969316,-2.3823295,-1.876433,-2.8198495,0.05584349115210843,0.0014463536
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-04-01-01-02-07.wav,-730.02045,95.807076,12.3033285,16.089125,9.707285,19.362137,-5.149747,4.988009,-4.53109,-7.232997,-0.5048348,0.19100754,-1.3840377,0.06499196791789941,0.0015668907
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-04-01-02-01-07.wav,-739.68524,87.9206,12.172471,17.540768,1.3879102,15.421913,-5.5896616,4.006968,-7.7555585,-7.3176165,-2.3549864,-1.4693485,-3.1007814,0.05891289768448795,0.0016675082
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-04-01-02-02-07.wav,-658.00586,94.38582,0.064993195,14.858917,6.3506913,14.752876,-11.687055,-0.38070065,-6.819074,-10.327941,-4.7720175,-0.6235122,-5.5890946,0.07667360752410468,0.003872826
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_07\03-01-04-02-01-01-07.wav,-633.6809,94.717926,-5.434954,11.03422,6.998949,20.168148,-11.7705555,-9.371553,-8.13206,-7.7728925,-11.795867,-8.572509,-6.093226,0.08417836782094594,0.0033728462
